url,menu,swordfish,name
https://www.yelp.com/biz/taverna-kyclades-new-york-3?osq=Seafood+Restaurant,http://www.tavernakyclades.com/manhattan-menu/appetizers-manhattan,False,
https://www.yelp.com/biz/imperial-palace-flushing?osq=Seafood+Restaurant,https://www.yelp.com/menu/imperial-palace-flushing,False,
https://www.yelp.com/biz/the-shadmoor-new-york?osq=Seafood+Restaurant,http://shadmoornyc.com/%23menu,False,
https://www.yelp.com/biz/l-and-w-oyster-co-new-york?osq=Seafood+Restaurant,http://landwoyster.com/site/foodanddrink/,False,
https://www.yelp.com/biz/pearl-oyster-bar-new-york?osq=Seafood+Restaurant,http://www.pearloysterbar.com/menu/,False,
https://www.yelp.com/biz/chimu-bistro-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/chimu-bistro-brooklyn,False,
https://www.yelp.com/biz/marys-fish-camp-new-york?osq=Seafood+Restaurant,http://marysfishcamp.com/menu_dinner.html,False,
https://www.yelp.com/biz/sik-gaek-flushing-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/sik-gaek-flushing-4,False,
https://www.yelp.com/biz/seabird-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/seabird-new-york-2/dinner,False,
https://www.yelp.com/biz/crab-spot-restaurant-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/crab-spot-restaurant-brooklyn,False,Crab Spot Restaurant
https://www.yelp.com/biz/kevins-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/kevins-brooklyn/dinner-menu,False,
https://www.yelp.com/biz/samakmak-seafood-jersey-city?osq=Seafood+Restaurant,http://www.samakmakseafood.com/menu.html,False,
https://www.yelp.com/biz/parc-oasis-oyster-bar-brooklyn?osq=Seafood+Restaurant,http://parcoasisusa.com/home/menu,False,Parc Oasis Oyster Bar
https://www.yelp.com/biz/trading-post-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/trading-post-new-york/dinner,False,
https://www.yelp.com/biz/estiatorio-milos-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/estiatorio-milos-new-york/lunch-menu,False,
https://www.yelp.com/biz/thalassa-restaurant-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/thalassa-restaurant-new-york/dinner-menu,False,
https://www.yelp.com/biz/sugarcane-raw-bar-grill-brooklyn-7?osq=Seafood+Restaurant,https://www.yelp.com/menu/sugarcane-raw-bar-grill-brooklyn-7/all-day-menu,False,SUGARCANE Raw Bar Grill
https://www.yelp.com/biz/nostro-ristorante-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/nostro-ristorante-brooklyn,False,
https://www.yelp.com/biz/blacksea-fish-and-grill-rego-park?osq=Seafood+Restaurant,https://www.yelp.com/menu/blacksea-fish-and-grill-rego-park/full-menu,False,BlackSea Fish & Grill
https://www.yelp.com/biz/mussels-and-more-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/mussels-and-more-brooklyn/main-menu,False,
https://www.yelp.com/biz/flex-mussels-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/flex-mussels-new-york/happy-hour-menu,False,
https://www.yelp.com/biz/lukes-lobster-upper-east-side-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/lukes-lobster-upper-east-side-new-york,False,Luke’s Lobster Upper East Side
https://www.yelp.com/biz/eds-lobster-bar-new-york-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/eds-lobster-bar-new-york-3/main-menu,False,
https://www.yelp.com/biz/flex-mussels-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/flex-mussels-new-york-2/happy-hour,False,
https://www.yelp.com/biz/mominette-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/mominette-brooklyn/dinner,False,
https://www.yelp.com/biz/chart-house-weehawken?osq=Seafood+Restaurant,http://www.chart-house.com/locations/weehawken/menus.asp,False,
https://www.yelp.com/biz/haven-riverfront-restaurant-and-bar-edgewater-2?osq=Seafood+Restaurant,http://www.havenedgewater.com/menu/,False,HAVEN Riverfront Restaurant and Bar
https://www.yelp.com/biz/london-lennies-rego-park?osq=Seafood+Restaurant,https://www.yelp.com/menu/london-lennies-rego-park/lunch-menu,False,
https://www.yelp.com/biz/atlantic-grill-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/atlantic-grill-new-york-2/sunday-brunch,False,
https://www.yelp.com/biz/il-pesce-new-york-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/il-pesce-new-york-4/lunch-and-dinner-menu,True,
https://www.yelp.com/biz/alexandrina-seafood-bay-ridge-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/alexandrina-seafood-bay-ridge-3,False,
https://www.yelp.com/biz/fish-cheeks-new-york?osq=Seafood+Restaurant,http://www.fishcheeksnyc.com/menu/,False,
https://www.yelp.com/biz/extra-fancy-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/extra-fancy-brooklyn-2/raw-bar,False,
https://www.yelp.com/biz/zzs-clam-bar-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/zzs-clam-bar-new-york/main-menu,False,
https://www.yelp.com/biz/good-night-sonny-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/good-night-sonny-new-york,False,
https://www.yelp.com/biz/the-folly-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-folly-new-york,False,
https://www.yelp.com/biz/nicks-bistro-forest-hills?osq=Seafood+Restaurant,https://www.yelp.com/menu/nicks-bistro-forest-hills/main-menu,False,
https://www.yelp.com/biz/loui-loui-fort-lee-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/loui-loui-fort-lee-2/full-menu,False,
https://www.yelp.com/biz/clementes-maryland-crabhouse-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/clementes-maryland-crabhouse-brooklyn-2,False,Clemente’s Maryland Crabhouse
https://www.yelp.com/biz/harlem-seafood-soul-new-york?osq=Seafood+Restaurant,http://harlemseafoodsoul.com/index.php/order-online,False,
https://www.yelp.com/biz/seafood-village-wayne-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/seafood-village-wayne-3,False,
https://www.yelp.com/biz/sea-wolf-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/sea-wolf-brooklyn/daytime-menu,False,
https://www.yelp.com/biz/the-sea-grill-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-sea-grill-new-york/lunch,True,
https://www.yelp.com/biz/nisi-new-york?osq=Seafood+Restaurant,http://www.nisinyc.com/menu/,False,
https://www.yelp.com/biz/a-taste-of-seafood-new-york-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/a-taste-of-seafood-new-york-3,False,
https://www.yelp.com/biz/il-fornetto-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/il-fornetto-brooklyn-2/daily-menu,False,
https://www.yelp.com/biz/franciscos-centro-vasco-new-york?osq=Seafood+Restaurant,http://www.musthavemenus.com/menu/viewMenu.do%3Ftoken%3Dbf740e19-1f57-4be0-b684-e310a04548f6,False,Francisco’s Centro Vasco
https://www.yelp.com/biz/halifax-hoboken-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/halifax-hoboken-2,False,
https://www.yelp.com/biz/boiling-pot-fort-lee?osq=Seafood+Restaurant,http://www.lalaboilingpot.com/boiling-pots-menu-price/,False,
https://www.yelp.com/biz/ai-fiori-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/ai-fiori-new-york/breakfast-menu,False,
