url,menu,swordfish,name
https://www.yelp.com/biz/mi-pueblito-restaurant-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/mi-pueblito-restaurant-boston,False,Mi Pueblito Restaurant
https://www.yelp.com/biz/oppa-sushi-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/oppa-sushi-boston-2,False,
https://www.yelp.com/biz/spring-shabu-shabu-boston?osq=Seafood+Restaurant,http://www.springshabu.com/menu.html,False,
https://www.yelp.com/biz/little-donkey-cambridge?osq=Seafood+Restaurant,https://www.yelp.com/menu/little-donkey-cambridge/dinner,False,
https://www.yelp.com/biz/bar-mezzana-boston?osq=Seafood+Restaurant,http://www.barmezzana.com/menu/,False,
https://www.yelp.com/biz/legal-sea-foods-boston-49?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-sea-foods-boston-49/all-day-menu,True,
https://www.yelp.com/biz/boston-chowda-boston-3?osq=Seafood+Restaurant,http://www.bostonchowda.com/faneuilhall_menu01.html,False,
https://www.yelp.com/biz/panza-boston?osq=Seafood+Restaurant,http://panzarestaurant.com/menu,False,
https://www.yelp.com/biz/224-boston-street-restaurant-dorchester?osq=Seafood+Restaurant,http://www.224bostonstreet.com/newmenu.html,False,224 Boston Street Restaurant
https://www.yelp.com/biz/legal-on-the-mystic-somerville-12?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-on-the-mystic-somerville-12/promotion,False,
https://www.yelp.com/biz/carmelinas-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/carmelinas-boston-2,False,
https://www.yelp.com/biz/chart-house-boston?osq=Seafood+Restaurant,http://www.chart-house.com/locations/boston/menus.asp,False,
https://www.yelp.com/biz/gaslight-brasserie-boston-5?osq=Seafood+Restaurant,https://www.yelp.com/menu/gaslight-brasserie-boston-5/dinner,True,
https://www.yelp.com/biz/flame-cafe-and-catering-boston-3?osq=Seafood+Restaurant,http://flamecafeofboston.com/menu,False,Flame Cafe & Catering
https://www.yelp.com/biz/toro-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/toro-boston/dinner,False,
https://www.yelp.com/biz/rowes-wharf-sea-grille-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/rowes-wharf-sea-grille-boston/breakfast,False,Rowes Wharf Sea Grille
https://www.yelp.com/biz/eastern-standard-kitchen-and-drinks-boston-3?osq=Seafood+Restaurant,http://www.easternstandardboston.com/menus,False,Eastern Standard Kitchen and Drinks
https://www.yelp.com/biz/the-barracuda-tavern-boston?osq=Seafood+Restaurant,http://www.barracudatavern.com/menu/index.php,False,The Barracuda Tavern
https://www.yelp.com/biz/q-restaurant-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/q-restaurant-boston,False,
https://www.yelp.com/biz/the-daily-catch-boston-4?osq=Seafood+Restaurant,http://thedailycatch.com/menus,False,
https://www.yelp.com/biz/the-old-havana-jamaica-plain?osq=Seafood+Restaurant,http://www.theoldhavanajp.com/menu.html,False,
https://www.yelp.com/biz/zef-cicchetti-and-raw-bar-quincy?osq=Seafood+Restaurant,http://zefquincy.com/zef-menu/,False,Zef Cicchetti & Raw Bar
https://www.yelp.com/biz/j-and-j-restaurant-and-takeout-somerville?osq=Seafood+Restaurant,http://jandjrestaurant.com/restaurant.htm,False,J and J Restaurant & Takeout
https://www.yelp.com/biz/jade-garden-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/jade-garden-boston,False,
https://www.yelp.com/biz/outlook-kitchen-and-bar-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/outlook-kitchen-and-bar-boston/lunch-menu,False,Outlook Kitchen And Bar
https://www.yelp.com/biz/the-glenville-stops-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-glenville-stops-boston/wine,False,
https://www.yelp.com/biz/bottega-di-capri-brookline?osq=Seafood+Restaurant,https://www.yelp.com/menu/bottega-di-capri-brookline/menu,False,
https://www.yelp.com/biz/chelsea-station-restaurant-bar-and-lounge-chelsea?osq=Seafood+Restaurant,http://thechelseastation.com/dinner-menu/,False,Chelsea Station Restaurant Bar & Lounge
https://www.yelp.com/biz/smith-and-wollensky-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/smith-and-wollensky-boston-2/bar-fare-cocktails-and-wine,False,
https://www.yelp.com/biz/rinos-place-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/rinos-place-boston,False,
https://www.yelp.com/biz/lucca-back-bay-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/lucca-back-bay-boston/main-menu,False,
https://www.yelp.com/biz/pho-basil-boston?osq=Seafood+Restaurant,http://www.phobasil.com/menu.php,False,
https://www.yelp.com/biz/comedor-newton?osq=Seafood+Restaurant,http://comedornewton.com/menu/,False,
https://www.yelp.com/biz/city-tap-house-boston?osq=Seafood+Restaurant,http://www.boston.citytap.com/menus.php,False,
https://www.yelp.com/biz/ristorante-saraceno-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/ristorante-saraceno-boston/wine-list,False,
https://www.yelp.com/biz/russell-house-tavern-cambridge?osq=Seafood+Restaurant,http://www.russellhousecambridge.com/%3Fpage_id%3D18,False,Russell House Tavern
https://www.yelp.com/biz/the-salty-pig-boston?osq=Seafood+Restaurant,http://www.thesaltypig.com/dinner.htm,False,
https://www.yelp.com/biz/new-golden-gate-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/new-golden-gate-boston-2,False,
https://www.yelp.com/biz/flemings-prime-steakhouse-boston-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/flemings-prime-steakhouse-boston-boston/dinner-menu,False,Fleming’s Prime Steakhouse - Boston
https://www.yelp.com/biz/the-gallows-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-gallows-boston/dinner-menu,False,
https://www.yelp.com/biz/legal-test-kitchen-boston-7?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-test-kitchen-boston-7/all-day-menu,False,
https://www.yelp.com/biz/mortons-the-steakhouse-boston-7?osq=Seafood+Restaurant,https://www.yelp.com/menu/mortons-the-steakhouse-boston-7/lunch-menu,False,Morton’s The Steakhouse
https://www.yelp.com/biz/o-learys-irish-pub-and-restaurant-brookline?osq=Seafood+Restaurant,https://www.yelp.com/menu/o-learys-irish-pub-and-restaurant-brookline,False,O’Leary’s Irish Pub and Restaurant
https://www.yelp.com/biz/menton-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/menton-boston/a-la-carte,False,
https://www.yelp.com/biz/ruths-chris-steak-house-boston-2?osq=Seafood+Restaurant,http://www.yelp.com/menu/ruths-chris-steak-house-boston-2,False,Ruth’s Chris Steak House
https://www.yelp.com/biz/marios-restaurant-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/marios-restaurant-boston,False,
https://www.yelp.com/biz/toscano-restaurant-boston?osq=Seafood+Restaurant,http://www.toscanoboston.com/menu/,True,
https://www.yelp.com/biz/trattoria-il-panino-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/trattoria-il-panino-boston,True,
https://www.yelp.com/biz/glass-house-cambridge?osq=Seafood+Restaurant,http://www.glasshousecambridge.com/menus/,False,
https://www.yelp.com/biz/shaking-crab-quincy-2?osq=Seafood+Restaurant,http://www.shakingcrabquincy.com/menu,False,
https://www.yelp.com/biz/galway-house-jamaica-plain?osq=Seafood+Restaurant,https://www.yelp.com/menu/galway-house-jamaica-plain,False,
https://www.yelp.com/biz/legal-sea-foods-chestnut-hill-6?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-sea-foods-chestnut-hill-6/promotion,False,
https://www.yelp.com/biz/the-tip-tap-room-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-tip-tap-room-boston/dinner,True,
https://www.yelp.com/biz/mccormick-and-schmicks-seafood-and-steaks-boston-2?osq=Seafood+Restaurant,http://www.mccormickandschmicks.com/afreshapproach/menus.aspx,False,McCormick & Schmick’s Seafood & Steaks
https://www.yelp.com/biz/scampo-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/scampo-boston/lunch,False,
https://www.yelp.com/biz/legal-c-bar-boston-8?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-c-bar-boston-8/all-day-menu,True,
https://www.yelp.com/biz/mamma-maria-boston?osq=Seafood+Restaurant,http://www.mammamaria.com/menus,False,
https://www.yelp.com/biz/gather-boston?osq=Seafood+Restaurant,http://gatherboston.com/%23menu-dinner,False,
